timestamp,red,ir
239333366,81933,105740
239353366,81984,105818
239373366,81985,105830
239393366,82001,105806
239413366,81980,105745
239433366,81968,105710
239453366,81957,105701
239473366,81969,105749
239494366,81975,105821
239514366,82000,105906
239534366,82022,106000
239554366,82046,106084
239574366,82094,106197
239594366,82134,106297
239614366,82164,106394
239634366,82196,106473
239654366,82220,106555
239674366,82252,106668
239694366,82273,106671
239715366,82208,106175
239735366,81984,105408
239755366,81762,104813
239775366,81610,104451
239795366,81531,104335
239815366,81529,104355
239835366,81552,104482
239855366,81603,104663
239875366,81667,104844
239895366,81719,105058
239916366,81774,105245
239936366,81826,105367
239956366,81863,105440
239976366,81875,105442
239996366,81874,105422
240016366,81859,105379
240036366,81868,105368
240056366,81870,105394
240076366,81879,105448
240096366,81894,105527
240116366,81918,105618
240137366,81953,105716
240157366,81973,105826
240177366,82011,105919
240197366,82038,106021
240217366,82070,106135
240237366,82120,106207
240257366,82147,106290
240277366,82167,106394
240297366,82200,106382
240317366,82125,105857
240338366,81895,105021
240358366,81633,104352
240378366,81448,103949
240398366,81378,103805
240418366,81363,103837
240438366,81388,103956
240458366,81431,104097
240478366,81481,104243
240498366,81522,104383
240518366,81577,104551
240539366,81629,104676
240559366,81654,104764
240579366,81672,104786
240599366,81675,104775
240619366,81676,104768
240639366,81672,104763
240659366,81675,104790
240679366,81700,104841
240699366,81721,104919
240719366,81747,105008
240739366,81766,105117
240760366,81798,105208
240780366,81820,105301
240800366,81854,105374
240820366,81877,105433
240840366,81907,105538
240860366,81944,105611
240880366,81970,105690
240900366,81985,105771
240920366,82011,105759
240940366,81942,105278
240961366,81719,104484
240981366,81475,103813
241001366,81294,103447
241021366,81217,103316
241041366,81205,103363
241061366,81233,103472
241081366,81272,103614
241101366,81330,103747
241121366,81355,103872
241141366,81402,104015
241161366,81448,104149
241182366,81474,104237
241202366,81502,104276
241222366,81500,104271
241242366,81503,104261
241262366,81504,104283
241282366,81520,104293
241302366,81535,104347
241322366,81550,104420
241342366,81579,104525
241362366,81601,104631
241383366,81636,104725
241403366,81658,104846
241423366,81703,104970
241443366,81750,105073
241463366,81778,105163
241483366,81810,105247
241503366,81849,105338
241523366,81878,105436
241543366,81913,105511
241563366,81922,105473
241584366,81835,104957
241604366,81613,104213
241624366,81392,103626
241644366,81247,103341
241664366,81193,103279
241684366,81189,103349
241704366,81224,103517
241724366,81286,103693
241744366,81345,103851
241764366,81405,104014
241784366,81450,104171
241805366,81494,104306
241825366,81525,104370
241845366,81534,104387
241865366,81536,104393
241885366,81538,104392
241905366,81557,104427
241925366,81568,104481
241945366,81578,104563
241965366,81610,104657
241985366,81640,104768
242006366,81679,104861
242026366,81712,104951
242046366,81742,105047
242066366,81769,105130
242086366,81797,105245
242106366,81844,105342
242126366,81870,105436
242146366,81905,105528
242166366,81935,105590
242186366,81949,105671
242207366,81981,105763
242227366,81987,105652
242247366,81873,105025
242267366,81647,104310
242287366,81442,103807
242307366,81320,103587
242327366,81296,103574
242347366,81302,103689
242367366,81353,103865
242387366,81423,104059
242408366,81477,104252
242428366,81549,104456
242448366,81611,104640
242468366,81652,104721
242488366,81675,104744
242508366,81664,104713
242528366,81662,104657
242548366,81650,104650
242568366,81650,104666
242588366,81656,104720
242608366,81676,104810
242629366,81714,104915
242649366,81750,105029
242669366,81777,105143
242689366,81814,105240
242709366,81842,105326
242729366,81884,105411
242749366,81914,105504
242769366,81937,105574
242789366,81969,105669
242809366,81986,105788
242830366,82023,105822
242850366,81990,105499
242870366,81816,104834
242890366,81622,104251
242910366,81464,103925
242930366,81406,103825
242950366,81393,103873
242970366,81420,104023
242990366,81477,104200
243010366,81541,104379
243031366,81590,104548
243051366,81656,104733
243071366,81705,104836
243091366,81719,104851
243111366,81714,104831
243131366,81703,104785
243151366,81694,104743
243171366,81682,104758
243191366,81702,104801
243211366,81715,104889
243232366,81734,104976
243252366,81768,105097
243272366,81799,105214
243292366,81843,105334
243312366,81876,105431
243332366,81913,105524
243352366,81948,105594
243372366,81966,105683
243392366,81998,105756
243412366,82025,105842
243433366,82055,105884
243453366,82010,105551
243473366,81824,104853
243493366,81610,104241
243513366,81455,103892
243533366,81375,103774
243553366,81344,103795
243573366,81370,103913
243593366,81404,104033
243613366,81455,104140
243633366,81486,104261
243654366,81542,104418
243674366,81594,104560
243694366,81632,104668
243714366,81656,104714
243734366,81662,104714
243754366,81664,104699
243774366,81664,104712
243794366,81663,104737
243814366,81686,104794
243834366,81722,104876
243855366,81733,104978
243875366,81761,105075
243895366,81793,105190
243915366,81828,105299
243935366,81865,105409
243955366,81895,105500
243975366,81924,105583
243995366,81951,105680
244015366,81983,105763
244035366,82000,105839
244056366,82025,105904
244076366,82043,105866
244096366,81976,105405
244116366,81770,104728
244136366,81568,104185
244156366,81428,103885
244176366,81367,103782
244196366,81358,103818
244216366,81368,103904
244236366,81400,104002
244256366,81429,104089
244277366,81454,104176
244297366,81492,104332
244317366,81540,104463
244337366,81579,104580
244357366,81609,104643
244377366,81638,104664
244397366,81637,104652
244417366,81620,104651
244437366,81630,104669
244457366,81643,104744
244478366,81664,104814
244498366,81691,104907
244518366,81714,105024
244538366,81762,105132
244558366,81793,105232
244578366,81828,105309
244598366,81868,105407
244618366,81879,105502
244638366,81913,105568
244658366,81934,105645
244679366,81950,105707
244699366,81973,105774
244719366,81995,105857
244739366,82022,105924
244759366,82042,105898
244779366,81978,105465
244799366,81805,104823
244819366,81598,104269
244839366,81449,103947
244859366,81378,103854
244880366,81356,103864
244900366,81369,103937
244920366,81403,104037
244940366,81430,104126
244960366,81463,104238
244980366,81504,104382
245000366,81558,104514
245020366,81591,104607
245040366,81611,104646
245060366,81625,104631
245080366,81609,104595
245101366,81598,104589
245121366,81603,104617
245141366,81603,104685
245161366,81638,104789
245181366,81675,104901
245201366,81713,105009
245221366,81765,105113
245241366,81787,105204
245261366,81821,105295
245281366,81843,105368
245302366,81856,105455
245322366,81896,105551
245342366,81925,105642
245362366,81955,105727
245382366,81985,105840
245402366,82033,105926
245422366,82068,106006
245442366,82084,106087
245462366,82115,106169
245482366,82134,106099
245503366,82048,105632
245523366,81854,105021
245543366,81675,104566
245563366,81563,104325
245583366,81516,104283
245603366,81514,104357
245623366,81560,104476
245643366,81598,104593
245663366,81635,104699
245683366,81661,104823
245704366,81709,104972
245724366,81762,105098
245744366,81806,105198
245764366,81821,105231
245784366,81826,105235
245804366,81816,105236
245824366,81833,105249
245844366,81836,105305
245864366,81860,105362
245884366,81884,105437
245904366,81897,105534
245925366,81927,105632
245945366,81977,105739
245965366,82007,105830
245985366,82036,105922
246005366,82059,106021
246025366,82101,106117
246045366,82135,106206
246065366,82154,106282
246085366,82179,106344
246105366,82196,106417
246126366,82216,106506
246146366,82238,106565
246166366,82268,106647
246186366,82297,106757
246206366,82335,106775
246226366,82297,106404
246246366,82117,105800
246266366,81940,105320
246286366,81817,105050
246306366,81753,104948
246327366,81738,105002
246347366,81777,105136
246367366,81822,105296
246387366,81874,105432
246407366,81922,105602
246427366,81989,105765
246447366,82040,105869
246467366,82055,105909
246487366,82056,105890
246507366,82036,105832
246527366,82019,105791
246548366,82015,105782
246568366,82015,105812
246588366,82031,105867
246608366,82060,105952
246628366,82091,106055
246648366,82136,106140
246668366,82159,106238
246688366,82176,106333
246708366,82213,106401
246728366,82225,106468
246749366,82253,106532
246769366,82269,106602
246789366,82288,106666
246809366,82313,106725
246829366,82331,106792
246849366,82359,106789
246869366,82327,106482
246889366,82158,105900
246909366,81988,105383
246929366,81847,105028
246950366,81764,104900
246970366,81732,104915
246990366,81755,105012
247010366,81801,105142
247030366,81840,105282
247050366,81881,105432
247070366,81928,105593
247090366,81987,105717
247110366,82014,105768
247130366,82019,105765
247151366,82013,105736
247171366,82001,105702
247191366,81998,105697
247211366,81998,105727
247231366,82017,105799
247251366,82038,105867
247271366,82075,105942
247291366,82093,106036
247311366,82121,106133
247331366,82153,106219
247351366,82176,106293
247372366,82207,106367
247392366,82221,106448
247412366,82248,106509
247432366,82277,106589
247452366,82299,106650
247472366,82326,106703
247492366,82331,106766
247512366,82348,106836
247532366,82358,106831
247552366,82327,106498
247573366,82147,105801
247593366,81929,105153
247613366,81753,104711
247633366,81649,104497
247653366,81606,104466
247673366,81613,104526
247693366,81656,104631
247713366,81685,104735
247733366,81720,104822
247753366,81750,104929
247774366,81794,105062
247794366,81826,105171
247814366,81852,105237
247834366,81878,105248
247854366,81876,105227
247874366,81853,105212
247894366,81865,105216
247914366,81863,105252
247934366,81883,105308
247954366,81910,105400
247975366,81939,105501
247995366,81976,105607
248015366,82006,105726
248035366,82047,105821
248055366,82071,105935
248075366,82109,106034
248095366,82141,106126
248115366,82176,106207
248135366,82198,106261
248155366,82223,106334
248175366,82234,106396
248196366,82249,106449
248216366,82273,106522
248236366,82278,106584
248256366,82316,106583
248276366,82264,106152
248296366,82065,105436
248316366,81847,104820
248336366,81684,104436
248356366,81600,104313
248376366,81578,104349
248397366,81606,104493
248417366,81651,104659
248437366,81712,104813
248457366,81761,104933
248477366,81808,105084
248497366,81870,105220
248517366,81913,105330
248537366,81931,105381
248557366,81945,105366
248577366,81936,105333
248598366,81929,105289
248618366,81915,105271
248638366,81911,105296
248658366,81916,105360
248678366,81946,105441
248698366,81975,105536
248718366,82012,105634
248738366,82045,105735
248758366,82079,105841
248778366,82110,105940
248799366,82136,106024
248819366,82164,106136
248839366,82201,106250
248859366,82226,106323
248879366,82262,106440
248899366,82303,106538
248919366,82333,106628
248939366,82362,106710
248959366,82385,106781
248979366,82417,106862
249000366,82437,106948
249020366,82454,107040
249040366,82482,107012
249060366,82393,106440
249080366,82161,105675
249100366,81937,105097
249120366,81790,104759
249140366,81740,104662
249160366,81720,104705
249180366,81752,104848
249200366,81792,105007
249221366,81843,105150
249241366,81886,105302
249261366,81931,105440
249281366,81986,105553
249301366,82022,105627
249321366,82046,105644
249341366,82035,105612
249361366,82020,105561
249381366,82016,105562
249401366,82015,105587
249422366,82018,105640
249442366,82041,105718
249462366,82069,105802
249482366,82112,105902
249502366,82144,106012
249522366,82168,106111
249542366,82208,106221
249562366,82241,106325
249582366,82270,106428
249602366,82301,106521
249623366,82325,106605
249643366,82355,106671
249663366,82358,106742
249683366,82392,106816
249703366,82420,106877
249723366,82445,106918
249743366,82469,107015
249763366,82493,107076
249783366,82477,106859
249803366,82334,106221
249824366,82118,105586
249844366,81947,105162
249864366,81842,104966
249884366,81812,104962
249904366,81834,105096
249924366,81888,105286
249944366,81962,105473
249964366,82025,105667
249984366,82087,105871
250004366,82144,106049
250025366,82199,106162
250045366,82202,106191
250065366,82192,106138
250085366,82181,106082
250105366,82172,106054
250125366,82164,106066
250145366,82188,106115
250165366,82201,106190
250185366,82234,106277
250205366,82266,106402
250225366,82298,106537
250246366,82341,106651
250266366,82374,106744
250286366,82389,106831
250306366,82429,106925
250326366,82454,107005
250346366,82485,107086
250366366,82512,107164
250386366,82536,107257
250406366,82581,107367
250426366,82585,107238
250447366,82469,106642
250467366,82238,105958
250487366,82045,105480
250507366,81936,105225
250527366,81885,105161
250547366,81911,105261
250567366,81951,105435
250587366,82007,105627
250607366,82063,105831
250627366,82127,106046
250648366,82190,106231
250668366,82227,106349
250688366,82260,106402
250708366,82260,106384
250728366,82255,106330
250748366,82242,106291
250768366,82247,106284
250788366,82253,106325
250808366,82260,106379
250828366,82282,106469
250849366,82317,106584
250869366,82342,106683
250889366,82373,106774
250909366,82403,106886
250929366,82437,106998
250949366,82472,107090
250969366,82506,107201
250989366,82532,107290
251009366,82570,107354
251029366,82598,107454
251049366,82624,107439
251070366,82556,106949
251090366,82306,106107
251110366,82058,105423
251130366,81889,105002
251150366,81792,104832
251170366,81770,104838
251190366,81792,104958
251210366,81833,105114
251230366,81881,105271
251250366,81928,105424
251271366,81985,105589
251291366,82035,105746
251311366,82081,105877
251331366,82110,105923
251351366,82107,105928
251371366,82112,105899
251391366,82105,105864
251411366,82100,105868
251431366,82103,105912
251451366,82113,105983
251472366,82130,106084
251492366,82164,106195
251512366,82204,106317
251532366,82233,106433
251552366,82280,106538
251572366,82313,106635
251592366,82357,106726
251612366,82376,106811
251632366,82406,106889
251652366,82422,106949
251672366,82444,107032
251693366,82465,107091
251713366,82461,106896
251733366,82301,106139
251753366,82045,105321
251773366,81820,104748
251793366,81691,104430
251813366,81630,104364
251833366,81631,104422
251853366,81655,104545
251873366,81692,104704
251894366,81733,104817
251914366,81767,104942
251934366,81806,105089
251954366,81858,105242
251974366,81897,105339
251994366,81940,105396
252014366,81946,105382
252034366,81939,105362
252054366,81932,105350
252074366,81932,105374
252095366,81943,105439
252115366,81959,105519
252135366,81990,105628
252155366,82026,105747
252175366,82065,105864
252195366,82115,105981
252215366,82150,106089
252235366,82183,106193
252255366,82227,106284
252275366,82256,106362
252296366,82267,106449
252316366,82292,106531
252336366,82323,106609
252356366,82329,106672
252376366,82350,106748
252396366,82378,106758
252416366,82337,106300
252436366,82113,105443
252456366,81840,104691
252476366,81641,104223
252497366,81531,104041
252517366,81503,104047
252537366,81511,104177
252557366,81565,104350
252577366,81629,104518
252597366,81679,104666
252617366,81733,104841
252637366,81793,105004
252657366,81837,105106
252677366,81866,105161
252698366,81875,105165
252718366,81865,105161
252738366,81850,105135
252758366,81855,105152
252778366,81868,105201
252798366,81884,105287
252818366,81921,105391
252838366,81953,105507
252858366,81991,105621
252878366,82027,105736
252898366,82066,105852
252919366,82093,105956
252939366,82119,106063
252959366,82155,106166
252979366,82192,106282
252999366,82223,106371
253019366,82266,106458
253039366,82289,106542
253059366,82301,106611
253079366,82327,106686
253099366,82355,106765
253120366,82348,106541
253140366,82193,105808
253160366,81930,105036
253180366,81729,104516
253200366,81605,104306
253220366,81577,104303
253240366,81602,104418
253260366,81645,104603
253280366,81717,104814
253300366,81773,105006
253321366,81829,105206
253341366,81882,105375
253361366,81934,105491
253381366,81961,105553
253401366,81977,105553
253421366,81975,105514
253441366,81962,105483
253461366,81954,105489
253481366,81954,105510
253501366,81963,105572
253522366,81985,105655
253542366,82007,105761
253562366,82044,105886
253582366,82094,105990
253602366,82126,106129
253622366,82162,106228
253642366,82194,106296
253662366,82213,106391
253682366,82249,106486
253702366,82288,106563
253723366,82303,106639
253743366,82324,106719
253763366,82340,106788
253783366,82368,106880
253803366,82395,106825
253823366,82297,106227
253843366,82064,105456
253863366,81841,104914
253883366,81708,104629
253903366,81668,104585
253923366,81675,104673
253944366,81727,104866
253964366,81784,105106
253984366,81864,105358
254004366,81929,105622
254024366,82010,105852
254044366,82087,105993
254064366,82114,106011
254084366,82106,105969
254104366,82093,105891
254124366,82060,105859
254145366,82055,105844
254165366,82067,105899
254185366,82084,105979
254205366,82110,106079
254225366,82143,106208
254245366,82187,106335
254265366,82224,106431
254285366,82269,106548
254305366,82296,106638
254325366,82316,106739
254346366,82343,106821
254366366,82387,106903
254386366,82405,106988
254406366,82433,107084
254426366,82462,107220
254446366,82494,107170
254466366,82404,106585
254486366,82166,105820
254506366,81972,105273
254526366,81825,104967
254546366,81754,104891
254567366,81776,104976
254587366,81817,105181
254607366,81882,105417
254627366,81953,105659
254647366,82020,105929
254667366,82122,106159
254687366,82183,106283
254707366,82204,106318
254727366,82198,106269
254747366,82173,106209
254768366,82149,106158
254788366,82148,106153
254808366,82157,106197
254828366,82180,106296
254848366,82216,106413
254868366,82247,106519
254888366,82284,106621
254908366,82325,106725
254928366,82348,106816
254948366,82371,106886
254969366,82395,106962
254989366,82419,107036
255009366,82420,107101
255029366,82457,107191
255049366,82493,107263
255069366,82466,106905
255089366,82254,106039
255109366,81991,105291
255129366,81793,104838
255149366,81693,104656
255169366,81665,104668
255190366,81685,104786
255210366,81744,104986
255230366,81787,105166
255250366,81863,105351
255270366,81916,105547
255290366,81971,105693
255310366,82018,105778
255330366,82027,105796
255350366,82023,105756
255370366,82005,105692
255391366,81982,105653
255411366,81976,105661
255431366,81976,105719
255451366,82009,105818
255471366,82027,105921
255491366,82075,106036
255511366,82120,106139
255531366,82147,106253
255551366,82169,106327
255571366,82205,106389
255592366,82215,106461
255612366,82251,106525
255632366,82270,106604
255652366,82291,106668
255672366,82307,106654
255692366,82244,106171
255712366,82023,105295
255732366,81758,104581
255752366,81566,104144
255772366,81467,104010
255793366,81454,104045
255813366,81471,104172
255833366,81522,104364
255853366,81578,104536
255873366,81629,104692
255893366,81685,104857
255913366,81731,105000
255933366,81794,105109
255953366,81806,105146
255973366,81808,105130
255993366,81800,105113
256014366,81783,105113
256034366,81785,105142
256054366,81802,105202
256074366,81835,105283
256094366,81860,105407
256114366,81901,105532
256134366,81956,105662
256154366,81991,105783
256174366,82027,105882
256194366,82055,106004
256215366,82082,106090
256235366,82107,106170
256255366,82133,106247
256275366,82163,106312
256295366,82184,106401
256315366,82223,106504
256335366,82246,106453
256355366,82151,105747
256375366,81877,104911
256395366,81650,104343
256416366,81506,104072
256436366,81463,104059
256456366,81473,104165
256476366,81517,104337
256496366,81582,104545
256516366,81630,104715
256536366,81692,104888
256556366,81752,105060
256576366,81807,105199
256596366,81844,105267
256616366,81847,105272
256637366,81846,105254
256657366,81841,105228
256677366,81830,105251
256697366,81843,105290
256717366,81858,105393
256737366,81907,105509
256757366,81943,105634
256777366,81975,105750
256797366,82020,105883
256817366,82061,105995
256838366,82098,106109
256858366,82132,106204
256878366,82149,106314
256898366,82189,106421
256918366,82213,106497
256938366,82258,106581
256958366,82288,106655
256978366,82307,106732
256998366,82322,106807
257018366,82353,106871
257039366,82339,106597
257059366,82143,105720
257079366,81854,104914
257099366,81653,104411
257119366,81534,104234
257139366,81514,104261
257159366,81548,104390
257179366,81604,104587
257199366,81668,104764
257219366,81711,104935
257240366,81761,105099
257260366,81820,105252
257280366,81866,105378
257300366,81880,105419
257320366,81903,105436
257340366,81902,105404
257360366,81902,105380
257380366,81899,105409
257400366,81908,105449
257420366,81930,105544
257440366,81961,105648
257461366,81993,105755
257481366,82034,105883
257501366,82077,106013
257521366,82117,106123
257541366,82153,106238
257561366,82199,106338
257581366,82232,106442
257601366,82248,106520
257621366,82278,106580
257641366,82290,106650
257662366,82315,106725
257682366,82329,106786
257702366,82351,106839
257722366,82378,106911
257742366,82400,107022
257762366,82438,107059
257782366,82389,106585
257802366,82148,105678
257822366,81883,104972
257842366,81705,104599
257863366,81619,104489
257883366,81628,104566
257903366,81668,104772
257923366,81749,105023
257943366,81824,105241
257963366,81895,105439
257983366,81961,105626
258003366,82006,105761
258023366,82031,105802
258043366,82038,105787
258064366,82022,105739
258084366,82001,105689
258104366,81999,105696
258124366,82007,105733
258144366,82028,105834
258164366,82067,105941
258184366,82098,106074
258204366,82140,106199
258224366,82180,106329
258244366,82228,106461
258265366,82268,106581
258285366,82300,106667
258305366,82327,106758
258325366,82353,106842
258345366,82384,106943
258365366,82408,107047
258385366,82443,107127
258405366,82479,107209
258425366,82502,107317
258445366,82533,107390
258465366,82523,107124
258486366,82339,106357
258506366,82093,105647
258526366,81914,105211
258546366,81818,105043
258566366,81805,105085
258586366,81850,105247
258606366,81906,105484
258626366,81979,105751
258646366,82064,106016
258666366,82150,106303
258687366,82230,106506
258707366,82264,106588
258727366,82277,106560
258747366,82265,106470
258767366,82235,106404
258787366,82222,106375
258807366,82212,106408
258827366,82232,106460
258847366,82265,106535
258867366,82297,106658
258888366,82328,106773
258908366,82367,106892
258928366,82394,107000
258948366,82426,107087
258968366,82460,107159
258988366,82477,107233
259008366,82498,107295
259028366,82516,107358
259048366,82539,107456
259068366,82580,107521
259089366,82565,107240
259109366,82380,106425
259129366,82114,105710
259149366,81923,105263
259169366,81832,105097
259189366,81799,105131
259209366,81845,105298
259229366,81904,105521
259249366,81971,105739
259269366,82057,105978
259289366,82118,106221
259310366,82191,106416
259330366,82241,106507
259350366,82244,106505
259370366,82235,106453
259390366,82204,106400
259410366,82185,106367
259430366,82185,106384
259450366,82195,106447
259470366,82233,106542
259490366,82248,106643
259511366,82297,106752
259531366,82329,106858
259551366,82359,106985
259571366,82400,107093
259591366,82426,107173
259611366,82468,107259
259631366,82495,107328
259651366,82509,107422
259671366,82534,107483
259691366,82543,107310
259712366,82375,106501
259732366,82081,105642
259752366,81837,105052
259772366,81712,104773
259792366,81669,104757
259812366,81689,104867
259832366,81741,105049
259852366,81799,105251
259872366,81854,105414
259892366,81900,105602
259913366,81965,105803
259933366,82020,105940
259953366,82037,105982
259973366,82054,105975
259993366,82039,105950
260013366,82021,105932
260033366,82032,105936
260053366,82031,105980
260073366,82059,106070
260093366,82088,106170
260113366,82109,106286
260134366,82149,106394
260154366,82193,106496
260174366,82219,106606
260194366,82250,106734
260214366,82294,106865
260234366,82334,106963
260254366,82367,107051
260274366,82383,107129
260294366,82411,107127
260314366,82341,106608
260335366,82098,105696
260355366,81820,104974
260375366,81639,104563
260395366,81555,104426
260415366,81535,104455
260435366,81578,104606
260455366,81633,104801
260475366,81682,104961
260495366,81731,105120
260515366,81781,105303
260536366,81833,105465
260556366,81878,105571
260576366,81897,105615
260596366,81909,105585
260616366,81903,105571
260636366,81897,105559
260656366,81892,105583
260676366,81917,105646
260696366,81938,105729
260716366,81977,105838
260737366,81999,105965
260757366,82046,106083
260777366,82085,106226
260797366,82112,106340
260817366,82163,106472
260837366,82200,106584
260857366,82231,106669
260877366,82269,106759
260897366,82281,106818
260917366,82299,106888
260937366,82317,106911
260958366,82270,106447
260978366,82038,105562
260998366,81761,104833
261018366,81582,104417
261038366,81500,104286
261058366,81504,104351
261078366,81536,104502
261098366,81582,104685
261118366,81639,104826
261138366,81678,104964
261159366,81715,105124
261179366,81762,105282
261199366,81808,105379
261219366,81838,105411
261239366,81847,105416
261259366,81841,105382
261279366,81837,105370
261299366,81843,105406
261319366,81864,105458
261339366,81887,105556
261360366,81916,105665
261380366,81957,105802
261400366,82003,105917
261420366,82021,106036
261440366,82063,106164
261460366,82112,106278
261480366,82143,106373
261500366,82176,106456
261520366,82204,106544
261540366,82220,106616
261561366,82235,106689
261581366,82262,106757
261601366,82301,106841
261621366,82317,106858
261641366,82272,106400
261661366,82027,105520
261681366,81765,104794
261701366,81594,104405
261721366,81508,104289
261741366,81505,104335
261761366,81531,104472
261782366,81580,104668
261802366,81639,104843
261822366,81692,105024
261842366,81761,105234
261862366,81825,105390
261882366,81876,105474
261902366,81883,105489
261922366,81876,105465
261942366,81878,105439
261962366,81866,105439
261983366,81869,105474
262003366,81886,105546
262023366,81912,105668
262043366,81954,105796
262063366,82005,105934
262083366,82042,106051
262103366,82090,106178
262123366,82121,106288
262143366,82167,106398
262163366,82206,106501
262184366,82227,106585
262204366,82250,106678
262224366,82277,106754
262244366,82303,106842
262264366,82329,106944
262284366,82362,107028
262304366,82387,107088
262324366,82416,107187
262344366,82439,107210
262364366,82394,106722
262385366,82128,105831
262405366,81874,105129
262425366,81708,104758
262445366,81633,104669
262465366,81641,104756
262485366,81684,104961
262505366,81776,105209
262525366,81848,105433
262545366,81908,105656
262565366,81980,105862
262586366,82036,106030
262606366,82069,106077
262626366,82062,106024
262646366,82048,105939
262666366,82030,105897
262686366,82010,105895
262706366,82029,105938
262726366,82046,106017
262746366,82077,106116
262766366,82123,106245
262786366,82156,106375
262807366,82188,106498
262827366,82231,106628
262847366,82265,106726
262867366,82303,106833
262887366,82329,106931
262907366,82372,107024
262927366,82395,107103
262947366,82413,107170
262967366,82434,107267
262987366,82468,107347
263008366,82471,107141
263028366,82312,106420
263048366,82048,105655
263068366,81861,105170
263088366,81750,104979
263108366,81728,104981
263128366,81768,105149
263148366,81833,105376
263168366,81907,105601
263188366,81974,105845
263209366,82048,106106
263229366,82123,106302
263249366,82153,106384
263269366,82162,106381
263289366,82140,106318
263309366,82129,106233
263329366,82104,106189
263349366,82093,106194
263369366,82118,106243
263389366,82157,106336
263410366,82171,106450
263430366,82216,106559
263450366,82248,106683
263470366,82286,106794
263490366,82311,106908
263510366,82342,107020
263530366,82380,107109
263550366,82400,107192
263570366,82425,107265
263590366,82463,107358
263610366,82471,107220
263631366,82343,106495
263651366,82059,105645
263671366,81830,105076
263691366,81679,104823
263711366,81633,104793
263731366,81660,104905
263751366,81716,105093
263771366,81787,105299
263791366,81842,105493
263811366,81894,105708
263832366,81951,105894
263852366,82006,106008
263872366,82019,106044
263892366,82028,106028
263912366,82008,105988
263932366,82004,105964
263952366,82004,105958
263972366,82019,106007
263992366,82043,106089
264012366,82058,106182
264033366,82085,106297
264053366,82117,106397
264073366,82143,106524
264093366,82198,106633
264113366,82222,106740
264133366,82260,106832
264153366,82297,106908
264173366,82312,106967
264193366,82332,107050
264213366,82351,107082
264233366,82338,106804
264254366,82145,105934
264274366,81847,105097
264294366,81627,104557
264314366,81496,104345
264334366,81464,104331
264354366,81490,104441
264374366,81533,104613
264394366,81589,104795
264414366,81639,104929
264434366,81674,105092
264455366,81724,105247
264475366,81782,105400
264495366,81813,105504
264515366,81851,105542
264535366,81848,105553
264555366,81852,105566
264575366,81872,105607
264595366,81885,105671
264615366,81908,105781
264635366,81951,105897
264656366,81997,106038
264676366,82023,106166
264696366,82066,106292
264716366,82110,106407
264736366,82142,106504
264756366,82166,106594
264776366,82194,106670
264796366,82220,106755
264816366,82253,106817
264836366,82272,106892
264857366,82300,106959
264877366,82295,106879
264897366,82204,106262
264917366,81923,105341
264937366,81668,104644
264957366,81497,104284
264977366,81437,104181
264997366,81428,104243
265017366,81464,104398
265037366,81507,104560
265057366,81548,104693
265078366,81587,104843
265098366,81627,105004
265118366,81697,105157
265138366,81747,105278
265158366,81779,105331
265178366,81782,105339
265198366,81790,105334
265218366,81789,105340
265238366,81796,105372
265258366,81803,105454
265279366,81838,105572
265299366,81870,105685
265319366,81920,105808
265339366,81962,105941
265359366,81998,106069
265379366,82032,106190
265399366,82072,106276
265419366,82105,106376
265439366,82145,106467
265459366,82164,106556
265480366,82190,106628
265500366,82201,106679
265520366,82221,106736
265540366,82235,106796
265560366,82259,106875
265580366,82296,106866
265600366,82235,106357
265620366,81980,105435
265640366,81707,104707
265660366,81520,104330
265681366,81441,104228
265701366,81439,104306
265721366,81476,104468
265741366,81540,104677
265761366,81600,104856
265781366,81660,105030
265801366,81720,105205
265821366,81774,105361
265841366,81821,105456
265861366,81841,105481
265882366,81839,105475
265902366,81837,105447
265922366,81834,105460
265942366,81835,105511
265962366,81870,105611
265982366,81899,105726
266002366,81942,105840
266022366,81989,105972
266042366,82025,106107
266062366,82066,106231
266082366,82100,106366
266103366,82151,106489
266123366,82182,106620
266143366,82217,106735
266163366,82257,106827
266183366,82289,106909
266203366,82323,106983
266223366,82344,107054
266243366,82365,107136
266263366,82394,107228
266283366,82416,107290
266304366,82434,107396
266324366,82462,107497
266344366,82488,107395
266364366,82358,106659
266384366,82064,105765
266404366,81840,105188
266424366,81715,104919
266444366,81672,104908
266464366,81700,105045
266484366,81753,105257
266505366,81823,105500
266525366,81896,105724
266545366,81967,105976
266565366,82039,106199
266585366,82095,106325
266605366,82132,106355
266625366,82135,106316
266645366,82110,106259
266665366,82092,106203
266685366,82085,106205
266706366,82088,106246
266726366,82103,106319
266746366,82133,106398
266766366,82168,106514
266786366,82208,106650
266806366,82250,106775
266826366,82283,106889
266846366,82319,107003
266866366,82357,107086
266886366,82381,107182
266907366,82411,107256
266927366,82432,107328
266947366,82446,107421
266967366,82483,107500
266987366,82497,107612
267007366,82542,107684
267027366,82540,107395
267047366,82351,106579
267067366,82080,105834
267087366,81884,105379
267107366,81777,105215
267128366,81765,105261
267148366,81789,105435
267168366,81859,105670
267188366,81936,105911
267208366,82029,106149
267228366,82120,106408
267248366,82180,106596
267268366,82224,106682
267288366,82241,106657
267308366,82220,106599
267329366,82188,106509
267349366,82162,106464
267369366,82151,106478
267389366,82181,106509
267409366,82187,106613
267429366,82222,106718
